campaign_id,date,total_kpi_today,starts,ends,flight_id,kpiVolume,kpi_cumsum,kpi_open_today,kpi_needed_today
303,2023-09-17,82,2023-09-01,2023-09-30,808,6179.0,393,5786.0,446
303,2023-09-18,68,2023-09-01,2023-09-30,808,6179.0,461,5718.0,477
303,2023-09-19,81,2023-09-01,2023-09-30,808,6179.0,542,5637.0,513
303,2023-09-20,47,2023-09-01,2023-09-30,808,6179.0,589,5590.0,559
303,2023-09-21,124,2023-09-01,2023-09-30,808,6179.0,713,5466.0,608
303,2023-09-22,153,2023-09-01,2023-09-30,808,6179.0,866,5313.0,665
303,2023-09-23,161,2023-09-01,2023-09-30,808,6179.0,1027,5152.0,736
303,2023-09-24,206,2023-09-01,2023-09-30,808,6179.0,1233,4946.0,825
303,2023-09-25,236,2023-09-01,2023-09-30,808,6179.0,1469,4710.0,942
303,2023-09-26,219,2023-09-01,2023-09-30,808,6179.0,1688,4491.0,1123
303,2023-09-28,0,2023-09-01,2023-09-30,808,6179.0,1688,4491.0,2246
304,2023-09-01,1,2023-09-01,2023-09-30,810,24.0,1,23.0,1
304,2023-09-02,0,2023-09-01,2023-09-30,810,24.0,1,23.0,1
304,2023-09-03,3,2023-09-01,2023-09-30,810,24.0,4,20.0,1
304,2023-09-04,0,2023-09-01,2023-09-30,810,24.0,4,20.0,1
304,2023-09-05,0,2023-09-01,2023-09-30,810,24.0,4,20.0,1
304,2023-09-06,0,2023-09-01,2023-09-30,810,24.0,4,20.0,1
304,2023-09-07,0,2023-09-01,2023-09-30,810,24.0,4,20.0,1
304,2023-09-08,0,2023-09-01,2023-09-30,810,24.0,4,20.0,1
304,2023-09-09,0,2023-09-01,2023-09-30,810,24.0,4,20.0,1
304,2023-09-10,0,2023-09-01,2023-09-30,810,24.0,4,20.0,1
304,2023-09-11,0,2023-09-01,2023-09-30,810,24.0,4,20.0,2
304,2023-09-12,0,2023-09-01,2023-09-30,810,24.0,4,20.0,2
304,2023-09-13,0,2023-09-01,2023-09-30,810,24.0,4,20.0,2
304,2023-09-14,0,2023-09-01,2023-09-30,810,24.0,4,20.0,2
304,2023-09-15,0,2023-09-01,2023-09-30,810,24.0,4,20.0,2
304,2023-09-16,0,2023-09-01,2023-09-30,810,24.0,4,20.0,2
304,2023-09-17,0,2023-09-01,2023-09-30,810,24.0,4,20.0,2
304,2023-09-18,0,2023-09-01,2023-09-30,810,24.0,4,20.0,2
304,2023-09-19,0,2023-09-01,2023-09-30,810,24.0,4,20.0,2
304,2023-09-20,0,2023-09-01,2023-09-30,810,24.0,4,20.0,2
304,2023-09-21,0,2023-09-01,2023-09-30,810,24.0,4,20.0,3
304,2023-09-22,0,2023-09-01,2023-09-30,810,24.0,4,20.0,3
304,2023-09-23,0,2023-09-01,2023-09-30,810,24.0,4,20.0,3
304,2023-09-24,0,2023-09-01,2023-09-30,810,24.0,4,20.0,4
304,2023-09-25,0,2023-09-01,2023-09-30,810,24.0,4,20.0,4
304,2023-09-26,0,2023-09-01,2023-09-30,810,24.0,4,20.0,5
304,2023-09-27,0,2023-09-01,2023-09-30,810,24.0,4,20.0,7
304,2023-09-28,0,2023-09-01,2023-09-30,810,24.0,4,20.0,10
304,2023-10-04,0,2023-10-01,2023-10-31,926,46.0,0,46.0,2
304,2023-10-05,0,2023-10-01,2023-10-31,926,46.0,0,46.0,2
304,2023-10-06,0,2023-10-01,2023-10-31,926,46.0,0,46.0,2
304,2023-10-07,0,2023-10-01,2023-10-31,926,46.0,0,46.0,2
304,2023-10-08,0,2023-10-01,2023-10-31,926,46.0,0,46.0,2
304,2023-10-09,0,2023-10-01,2023-10-31,926,46.0,0,46.0,3
305,2023-10-11,2,2023-10-01,2023-10-31,928,30.0,2,28.0,2
305,2023-10-12,0,2023-10-01,2023-10-31,928,30.0,2,28.0,2
306,2023-09-26,2726,2023-09-01,2023-09-30,833,15402.0,2726,12676.0,3169
306,2023-09-27,4950,2023-09-01,2023-09-30,833,15402.0,7676,7726.0,2576
306,2023-09-28,1460,2023-09-01,2023-09-30,833,15402.0,9136,6266.0,3133
306,2023-10-04,4283,2023-10-01,2023-10-31,927,7835.0,4283,3552.0,132
306,2023-10-05,2198,2023-10-01,2023-10-31,927,7835.0,6481,1354.0,53
306,2023-10-06,5254,2023-10-01,2023-10-31,927,7835.0,11735,-3900.0,-156
306,2023-10-07,5771,2023-10-01,2023-10-31,927,7835.0,17506,-9671.0,-402
306,2023-10-08,6253,2023-10-01,2023-10-31,927,7835.0,23759,-15924.0,-692
306,2023-10-09,5075,2023-10-01,2023-10-31,927,7835.0,28834,-20999.0,-954
306,2023-10-10,3339,2023-10-01,2023-10-31,927,7835.0,32173,-24338.0,-1158
306,2023-10-11,3971,2023-10-01,2023-10-31,927,7835.0,36144,-28309.0,-1415
306,2023-10-12,3141,2023-10-01,2023-10-31,927,7835.0,39285,-31450.0,-1655
307,2023-09-04,6,2023-09-01,2023-09-30,807,125.0,6,119.0,5
307,2023-09-05,7,2023-09-01,2023-09-30,807,125.0,13,112.0,5
307,2023-09-06,8,2023-09-01,2023-09-30,807,125.0,21,104.0,5
307,2023-09-07,13,2023-09-01,2023-09-30,807,125.0,34,91.0,4
307,2023-09-08,8,2023-09-01,2023-09-30,807,125.0,42,83.0,4
307,2023-09-09,1,2023-09-01,2023-09-30,807,125.0,43,82.0,4
307,2023-09-10,3,2023-09-01,2023-09-30,807,125.0,46,79.0,4
307,2023-09-11,7,2023-09-01,2023-09-30,807,125.0,53,72.0,4
307,2023-09-12,3,2023-09-01,2023-09-30,807,125.0,56,69.0,4
307,2023-09-14,4,2023-09-01,2023-09-30,807,125.0,60,65.0,5
307,2023-09-15,7,2023-09-01,2023-09-30,807,125.0,67,58.0,4
307,2023-09-16,2,2023-09-01,2023-09-30,807,125.0,69,56.0,4
307,2023-09-17,0,2023-09-01,2023-09-30,807,125.0,69,56.0,5
307,2023-09-18,8,2023-09-01,2023-09-30,807,125.0,77,48.0,4
307,2023-09-19,9,2023-09-01,2023-09-30,807,125.0,86,39.0,4
307,2023-09-20,2,2023-09-01,2023-09-30,807,125.0,88,37.0,4
307,2023-09-21,1,2023-09-01,2023-09-30,807,125.0,89,36.0,4
307,2023-09-22,0,2023-09-01,2023-09-30,807,125.0,89,36.0,5
307,2023-09-23,1,2023-09-01,2023-09-30,807,125.0,90,35.0,5
307,2023-09-24,1,2023-09-01,2023-09-30,807,125.0,91,34.0,6
307,2023-09-25,1,2023-09-01,2023-09-30,807,125.0,92,33.0,7
307,2023-09-26,4,2023-09-01,2023-09-30,807,125.0,96,29.0,8
307,2023-09-27,5,2023-09-01,2023-09-30,807,125.0,101,24.0,8
307,2023-09-28,0,2023-09-01,2023-09-30,807,125.0,101,24.0,12
307,2023-10-04,8,2023-10-01,2023-10-31,905,93.0,8,85.0,4
307,2023-10-05,5,2023-10-01,2023-10-31,905,93.0,13,80.0,4
307,2023-10-06,14,2023-10-01,2023-10-31,905,93.0,27,66.0,3
307,2023-10-07,4,2023-10-01,2023-10-31,905,93.0,31,62.0,3
307,2023-10-08,1,2023-10-01,2023-10-31,905,93.0,32,61.0,3
307,2023-10-09,10,2023-10-01,2023-10-31,905,93.0,42,51.0,3
307,2023-10-10,22,2023-10-01,2023-10-31,905,93.0,64,29.0,2
307,2023-10-11,14,2023-10-01,2023-10-31,905,93.0,78,15.0,1
307,2023-10-12,19,2023-10-01,2023-10-31,905,93.0,97,-4.0,0
309,2023-09-01,106,2023-09-01,2023-09-30,834,13351.0,106,13245.0,457
309,2023-09-02,162,2023-09-01,2023-09-30,834,13351.0,268,13083.0,468
309,2023-09-03,208,2023-09-01,2023-09-30,834,13351.0,476,12875.0,477
309,2023-09-04,176,2023-09-01,2023-09-30,834,13351.0,652,12699.0,489
309,2023-09-05,267,2023-09-01,2023-09-30,834,13351.0,919,12432.0,498
309,2023-09-06,238,2023-09-01,2023-09-30,834,13351.0,1157,12194.0,509
309,2023-09-07,792,2023-09-01,2023-09-30,834,13351.0,1949,11402.0,496
309,2023-09-08,717,2023-09-01,2023-09-30,834,13351.0,2666,10685.0,486
309,2023-09-09,681,2023-09-01,2023-09-30,834,13351.0,3347,10004.0,477
309,2023-09-10,909,2023-09-01,2023-09-30,834,13351.0,4256,9095.0,455
309,2023-09-11,549,2023-09-01,2023-09-30,834,13351.0,4805,8546.0,450
309,2023-09-12,482,2023-09-01,2023-09-30,834,13351.0,5287,8064.0,448
309,2023-09-14,458,2023-09-01,2023-09-30,834,13351.0,5745,7606.0,476
309,2023-09-15,417,2023-09-01,2023-09-30,834,13351.0,6162,7189.0,480
309,2023-09-16,448,2023-09-01,2023-09-30,834,13351.0,6610,6741.0,482
309,2023-09-17,429,2023-09-01,2023-09-30,834,13351.0,7039,6312.0,486
309,2023-09-18,507,2023-09-01,2023-09-30,834,13351.0,7546,5805.0,484
309,2023-09-19,432,2023-09-01,2023-09-30,834,13351.0,7978,5373.0,489
309,2023-09-20,434,2023-09-01,2023-09-30,834,13351.0,8412,4939.0,494
309,2023-09-21,468,2023-09-01,2023-09-30,834,13351.0,8880,4471.0,497
309,2023-09-22,454,2023-09-01,2023-09-30,834,13351.0,9334,4017.0,503
309,2023-09-23,493,2023-09-01,2023-09-30,834,13351.0,9827,3524.0,504
309,2023-09-24,455,2023-09-01,2023-09-30,834,13351.0,10282,3069.0,512
309,2023-09-25,464,2023-09-01,2023-09-30,834,13351.0,10746,2605.0,521
309,2023-09-27,413,2023-09-01,2023-09-30,834,13351.0,11159,2192.0,731
309,2023-09-28,416,2023-09-01,2023-09-30,834,13351.0,11575,1776.0,888
310,2023-09-05,98,2023-09-04,2023-09-30,835,9484.0,98,9386.0,376
310,2023-09-06,157,2023-09-04,2023-09-30,835,9484.0,255,9229.0,385
310,2023-09-07,462,2023-09-04,2023-09-30,835,9484.0,717,8767.0,382
310,2023-09-08,558,2023-09-04,2023-09-30,835,9484.0,1275,8209.0,374
310,2023-09-09,574,2023-09-04,2023-09-30,835,9484.0,1849,7635.0,364
310,2023-09-10,644,2023-09-04,2023-09-30,835,9484.0,2493,6991.0,350
310,2023-09-11,433,2023-09-04,2023-09-30,835,9484.0,2926,6558.0,346
310,2023-09-12,321,2023-09-04,2023-09-30,835,9484.0,3247,6237.0,347
310,2023-09-14,323,2023-09-04,2023-09-30,835,9484.0,3570,5914.0,370
310,2023-09-15,354,2023-09-04,2023-09-30,835,9484.0,3924,5560.0,371
310,2023-09-16,392,2023-09-04,2023-09-30,835,9484.0,4316,5168.0,370
310,2023-09-17,596,2023-09-04,2023-09-30,835,9484.0,4912,4572.0,352
310,2023-09-18,219,2023-09-04,2023-09-30,835,9484.0,5131,4353.0,363
310,2023-09-19,239,2023-09-04,2023-09-30,835,9484.0,5370,4114.0,374
310,2023-09-20,285,2023-09-04,2023-09-30,835,9484.0,5655,3829.0,383
310,2023-09-21,312,2023-09-04,2023-09-30,835,9484.0,5967,3517.0,391
310,2023-09-22,348,2023-09-04,2023-09-30,835,9484.0,6315,3169.0,397
310,2023-09-23,380,2023-09-04,2023-09-30,835,9484.0,6695,2789.0,399
310,2023-09-24,458,2023-09-04,2023-09-30,835,9484.0,7153,2331.0,389
310,2023-09-25,249,2023-09-04,2023-09-30,835,9484.0,7402,2082.0,417
310,2023-09-26,293,2023-09-04,2023-09-30,835,9484.0,7695,1789.0,448
310,2023-09-27,392,2023-09-04,2023-09-30,835,9484.0,8087,1397.0,466
310,2023-09-28,345,2023-09-04,2023-09-30,835,9484.0,8432,1052.0,526
310,2023-09-30,411,2023-09-04,2023-09-30,835,9484.0,8843,641.0,641
312,2023-09-12,3,2023-09-11,2023-09-30,838,3581.0,3,3578.0,199
312,2023-09-13,1,2023-09-11,2023-09-30,838,3581.0,4,3577.0,211
312,2023-09-14,83,2023-09-11,2023-09-30,838,3581.0,87,3494.0,219
312,2023-09-15,55,2023-09-11,2023-09-30,838,3581.0,142,3439.0,230
312,2023-09-16,40,2023-09-11,2023-09-30,838,3581.0,182,3399.0,243
312,2023-09-17,60,2023-09-11,2023-09-30,838,3581.0,242,3339.0,257
312,2023-09-18,143,2023-09-11,2023-09-30,838,3581.0,385,3196.0,267
312,2023-09-19,208,2023-09-11,2023-09-30,838,3581.0,593,2988.0,272
312,2023-09-20,97,2023-09-11,2023-09-30,838,3581.0,690,2891.0,290
312,2023-09-21,147,2023-09-11,2023-09-30,838,3581.0,837,2744.0,305
312,2023-09-22,164,2023-09-11,2023-09-30,838,3581.0,1001,2580.0,323
312,2023-09-23,230,2023-09-11,2023-09-30,838,3581.0,1231,2350.0,336
312,2023-09-24,225,2023-09-11,2023-09-30,838,3581.0,1456,2125.0,355
312,2023-09-25,79,2023-09-11,2023-09-30,838,3581.0,1535,2046.0,410
312,2023-09-26,40,2023-09-11,2023-09-30,838,3581.0,1575,2006.0,502
312,2023-09-27,27,2023-09-11,2023-09-30,838,3581.0,1602,1979.0,660
312,2023-09-28,30,2023-09-11,2023-09-30,838,3581.0,1632,1949.0,975
312,2023-10-01,117,2023-10-01,2023-10-31,839,2865.0,117,2748.0,92
312,2023-10-02,127,2023-10-01,2023-10-31,839,2865.0,244,2621.0,91
312,2023-10-03,218,2023-10-01,2023-10-31,839,2865.0,462,2403.0,86
312,2023-10-04,60,2023-10-01,2023-10-31,839,2865.0,522,2343.0,87
312,2023-10-05,69,2023-10-01,2023-10-31,839,2865.0,591,2274.0,88
312,2023-10-06,104,2023-10-01,2023-10-31,839,2865.0,695,2170.0,87
312,2023-10-07,72,2023-10-01,2023-10-31,839,2865.0,767,2098.0,88
312,2023-10-08,96,2023-10-01,2023-10-31,839,2865.0,863,2002.0,88
312,2023-10-09,5,2023-10-01,2023-10-31,839,2865.0,868,1997.0,91
313,2023-09-06,388,2023-09-01,2023-09-30,842,14824.0,388,14436.0,602
313,2023-09-07,443,2023-09-01,2023-09-30,842,14824.0,831,13993.0,609
313,2023-09-08,443,2023-09-01,2023-09-30,842,14824.0,1274,13550.0,616
313,2023-09-09,522,2023-09-01,2023-09-30,842,14824.0,1796,13028.0,621
313,2023-09-10,530,2023-09-01,2023-09-30,842,14824.0,2326,12498.0,625
313,2023-09-11,450,2023-09-01,2023-09-30,842,14824.0,2776,12048.0,635
313,2023-09-12,564,2023-09-01,2023-09-30,842,14824.0,3340,11484.0,638
313,2023-09-14,369,2023-09-01,2023-09-30,842,14824.0,3709,11115.0,695
313,2023-09-15,323,2023-09-01,2023-09-30,842,14824.0,4032,10792.0,720
313,2023-09-16,400,2023-09-01,2023-09-30,842,14824.0,4432,10392.0,743
313,2023-09-17,515,2023-09-01,2023-09-30,842,14824.0,4947,9877.0,760
313,2023-09-18,365,2023-09-01,2023-09-30,842,14824.0,5312,9512.0,793
313,2023-09-19,914,2023-09-01,2023-09-30,842,14824.0,6226,8598.0,782
313,2023-09-20,1104,2023-09-01,2023-09-30,842,14824.0,7330,7494.0,750
313,2023-09-21,869,2023-09-01,2023-09-30,842,14824.0,8199,6625.0,737
313,2023-09-22,857,2023-09-01,2023-09-30,842,14824.0,9056,5768.0,721
313,2023-09-23,939,2023-09-01,2023-09-30,842,14824.0,9995,4829.0,690
313,2023-09-24,976,2023-09-01,2023-09-30,842,14824.0,10971,3853.0,643
313,2023-09-25,977,2023-09-01,2023-09-30,842,14824.0,11948,2876.0,576
313,2023-09-26,942,2023-09-01,2023-09-30,842,14824.0,12890,1934.0,484
313,2023-09-27,907,2023-09-01,2023-09-30,842,14824.0,13797,1027.0,343
313,2023-09-28,900,2023-09-01,2023-09-30,842,14824.0,14697,127.0,64
313,2023-09-30,925,2023-09-01,2023-09-30,842,14824.0,15622,-798.0,-798
313,2023-10-01,1062,2023-10-01,2023-10-31,867,14824.0,1062,13762.0,459
313,2023-10-02,1122,2023-10-01,2023-10-31,867,14824.0,2184,12640.0,436
313,2023-10-03,933,2023-10-01,2023-10-31,867,14824.0,3117,11707.0,419
313,2023-10-04,930,2023-10-01,2023-10-31,867,14824.0,4047,10777.0,400
313,2023-10-05,887,2023-10-01,2023-10-31,867,14824.0,4934,9890.0,381
313,2023-10-06,768,2023-10-01,2023-10-31,867,14824.0,5702,9122.0,365
313,2023-10-07,1089,2023-10-01,2023-10-31,867,14824.0,6791,8033.0,335
313,2023-10-08,1102,2023-10-01,2023-10-31,867,14824.0,7893,6931.0,302
313,2023-10-09,953,2023-10-01,2023-10-31,867,14824.0,8846,5978.0,272
313,2023-10-10,820,2023-10-01,2023-10-31,867,14824.0,9666,5158.0,246
313,2023-10-11,699,2023-10-01,2023-10-31,867,14824.0,10365,4459.0,223
313,2023-10-12,651,2023-10-01,2023-10-31,867,14824.0,11016,3808.0,201
314,2023-09-07,18407,2023-09-04,2023-09-30,843,53706.0,18407,35299.0,1535
314,2023-09-08,3649,2023-09-04,2023-09-30,843,53706.0,22056,31650.0,1439
314,2023-09-09,4263,2023-09-04,2023-09-30,843,53706.0,26319,27387.0,1305
314,2023-09-10,4603,2023-09-04,2023-09-30,843,53706.0,30922,22784.0,1140
314,2023-09-11,2693,2023-09-04,2023-09-30,843,53706.0,33615,20091.0,1058
314,2023-09-12,2813,2023-09-04,2023-09-30,843,53706.0,36428,17278.0,960
314,2023-09-14,2667,2023-09-04,2023-09-30,843,53706.0,39095,14611.0,914
314,2023-09-15,1082,2023-09-04,2023-09-30,843,53706.0,40177,13529.0,902
314,2023-09-16,978,2023-09-04,2023-09-30,843,53706.0,41155,12551.0,897
314,2023-09-17,1106,2023-09-04,2023-09-30,843,53706.0,42261,11445.0,881
314,2023-09-18,1729,2023-09-04,2023-09-30,843,53706.0,43990,9716.0,810
314,2023-09-19,1770,2023-09-04,2023-09-30,843,53706.0,45760,7946.0,723
314,2023-09-20,1757,2023-09-04,2023-09-30,843,53706.0,47517,6189.0,619
314,2023-09-21,2012,2023-09-04,2023-09-30,843,53706.0,49529,4177.0,465
314,2023-09-22,1961,2023-09-04,2023-09-30,843,53706.0,51490,2216.0,277
314,2023-09-23,1825,2023-09-04,2023-09-30,843,53706.0,53315,391.0,56
314,2023-09-24,1907,2023-09-04,2023-09-30,843,53706.0,55222,-1516.0,-252
314,2023-09-25,1554,2023-09-04,2023-09-30,843,53706.0,56776,-3070.0,-614
314,2023-09-26,771,2023-09-04,2023-09-30,843,53706.0,57547,-3841.0,-960
314,2023-09-27,696,2023-09-04,2023-09-30,843,53706.0,58243,-4537.0,-1512
314,2023-09-28,1406,2023-09-04,2023-09-30,843,53706.0,59649,-5943.0,-2971
314,2023-09-30,1636,2023-09-04,2023-09-30,843,53706.0,61285,-7579.0,-7579
314,2023-10-01,1638,2023-10-01,2023-10-31,844,53706.0,1638,52068.0,1736
314,2023-10-02,1903,2023-10-01,2023-10-31,844,53706.0,3541,50165.0,1730
314,2023-10-03,1562,2023-10-01,2023-10-31,844,53706.0,5103,48603.0,1736
314,2023-10-04,1425,2023-10-01,2023-10-31,844,53706.0,6528,47178.0,1748
314,2023-10-05,289,2023-10-01,2023-10-31,844,53706.0,6817,46889.0,1804
314,2023-10-06,3201,2023-10-01,2023-10-31,844,53706.0,10018,43688.0,1748
314,2023-10-07,2299,2023-10-01,2023-10-31,844,53706.0,12317,41389.0,1725
314,2023-10-08,2992,2023-10-01,2023-10-31,844,53706.0,15309,38397.0,1670
314,2023-10-09,2483,2023-10-01,2023-10-31,844,56288.0,17792,38496.0,1750
314,2023-10-10,2334,2023-10-01,2023-10-31,844,56288.0,20126,36162.0,1722
314,2023-10-11,2258,2023-10-01,2023-10-31,844,56288.0,22384,33904.0,1696
314,2023-10-12,2402,2023-10-01,2023-10-31,844,56288.0,24786,31502.0,1658
316,2023-09-14,0,2023-09-13,2023-09-30,870,5852843.0,0,5852843.0,365803
316,2023-09-15,0,2023-09-13,2023-09-30,870,5852843.0,0,5852843.0,390190
316,2023-09-16,0,2023-09-13,2023-09-30,870,5852843.0,0,5852843.0,418061
316,2023-09-17,0,2023-09-13,2023-09-30,870,5852843.0,0,5852843.0,450219
316,2023-09-18,0,2023-09-13,2023-09-30,870,5852843.0,0,5852843.0,487737
316,2023-09-19,0,2023-09-13,2023-09-30,870,5852843.0,0,5852843.0,532077
316,2023-09-20,0,2023-09-13,2023-09-30,870,5852843.0,0,5852843.0,585285
316,2023-09-21,0,2023-09-13,2023-09-30,870,5852843.0,0,5852843.0,650316
316,2023-09-22,0,2023-09-13,2023-09-30,870,5852843.0,0,5852843.0,731606
316,2023-09-23,0,2023-09-13,2023-09-30,870,5852843.0,0,5852843.0,836121
316,2023-09-24,0,2023-09-13,2023-09-30,870,5852843.0,0,5852843.0,975474
316,2023-09-25,0,2023-09-13,2023-09-30,870,5852843.0,0,5852843.0,1170569
316,2023-09-26,0,2023-09-13,2023-09-30,870,5852843.0,0,5852843.0,1463211
316,2023-09-27,0,2023-09-13,2023-09-30,870,5852843.0,0,5852843.0,1950948
316,2023-09-28,0,2023-09-13,2023-09-30,870,5852843.0,0,5852843.0,2926422
316,2023-10-05,0,2023-10-01,2023-10-31,909,6827425.0,0,6827425.0,262594
316,2023-10-06,0,2023-10-01,2023-10-31,909,6827425.0,0,6827425.0,273097
316,2023-10-07,0,2023-10-01,2023-10-31,909,6827425.0,0,6827425.0,284477
316,2023-10-08,0,2023-10-01,2023-10-31,909,6827425.0,0,6827425.0,296845
316,2023-10-09,0,2023-10-01,2023-10-31,909,6827425.0,0,6827425.0,310338
316,2023-10-10,0,2023-10-01,2023-10-31,909,6827425.0,0,6827425.0,325116
316,2023-10-11,0,2023-10-01,2023-10-31,909,6827425.0,0,6827425.0,341372
316,2023-10-12,0,2023-10-01,2023-10-31,909,6827425.0,0,6827425.0,359339
316,2023-10-13,0,2023-10-01,2023-10-31,909,6827425.0,0,6827425.0,379302
317,2023-09-14,6485,2023-09-13,2023-09-30,871,200000.0,6485,193515.0,12095
317,2023-09-15,7234,2023-09-13,2023-09-30,871,200000.0,13719,186281.0,12419
317,2023-09-16,7233,2023-09-13,2023-09-30,871,200000.0,20952,179048.0,12790
317,2023-09-17,9133,2023-09-13,2023-09-30,871,200000.0,30085,169915.0,13071
317,2023-09-18,9240,2023-09-13,2023-09-30,871,200000.0,39325,160675.0,13390
317,2023-09-19,5770,2023-09-13,2023-09-30,871,200000.0,45095,154905.0,14083
317,2023-09-20,8275,2023-09-13,2023-09-30,871,200000.0,53370,146630.0,14663
317,2023-09-21,11149,2023-09-13,2023-09-30,871,200000.0,64519,135481.0,15054
317,2023-09-22,9718,2023-09-13,2023-09-30,871,200000.0,74237,125763.0,15721
317,2023-09-23,9000,2023-09-13,2023-09-30,871,200000.0,83237,116763.0,16681
317,2023-09-24,9336,2023-09-13,2023-09-30,871,200000.0,92573,107427.0,17905
317,2023-09-25,949,2023-09-13,2023-09-30,871,200000.0,93522,106478.0,21296
317,2023-09-26,17186,2023-09-13,2023-09-30,871,200000.0,110708,89292.0,22323
317,2023-09-27,22471,2023-09-13,2023-09-30,871,200000.0,133179,66821.0,22274
317,2023-09-28,16618,2023-09-13,2023-09-30,871,200000.0,149797,50203.0,25102
317,2023-10-04,8483,2023-10-01,2023-10-31,907,185048.0,8483,176565.0,6540
317,2023-10-05,4145,2023-10-01,2023-10-31,907,185048.0,12628,172420.0,6632
317,2023-10-06,4916,2023-10-01,2023-10-31,907,185048.0,17544,167504.0,6701
317,2023-10-07,6523,2023-10-01,2023-10-31,907,185048.0,24067,160981.0,6708
317,2023-10-08,7272,2023-10-01,2023-10-31,907,185048.0,31339,153709.0,6683
317,2023-10-09,3271,2023-10-01,2023-10-31,907,185048.0,34610,150438.0,6839
317,2023-10-10,3927,2023-10-01,2023-10-31,907,185048.0,38537,146511.0,6977
317,2023-10-11,4109,2023-10-01,2023-10-31,907,185048.0,42646,142402.0,7121
317,2023-10-12,3596,2023-10-01,2023-10-31,907,185048.0,46242,138806.0,7306
317,2023-10-15,102,2023-10-01,2023-10-31,907,185048.0,46344,138704.0,8669
318,2023-09-14,0,2023-09-13,2023-09-23,872,6000000.0,0,6000000.0,666667
318,2023-09-15,0,2023-09-13,2023-09-23,872,6000000.0,0,6000000.0,750000
318,2023-09-16,0,2023-09-13,2023-09-23,872,6000000.0,0,6000000.0,857143
318,2023-09-17,0,2023-09-13,2023-09-23,872,6000000.0,0,6000000.0,1000000
318,2023-09-18,0,2023-09-13,2023-09-23,872,6000000.0,0,6000000.0,1200000
318,2023-09-19,0,2023-09-13,2023-09-23,872,6000000.0,0,6000000.0,1500000
318,2023-09-20,0,2023-09-13,2023-09-23,872,6000000.0,0,6000000.0,2000000
318,2023-09-21,0,2023-09-13,2023-09-23,872,6000000.0,0,6000000.0,3000000
319,2023-09-24,0,2023-09-18,2023-09-30,873,12.0,0,12.0,2
319,2023-09-25,3,2023-09-18,2023-09-30,873,12.0,3,9.0,2
319,2023-09-26,5,2023-09-18,2023-09-30,873,12.0,8,4.0,1
319,2023-09-27,7,2023-09-18,2023-09-30,873,12.0,15,-3.0,-1
319,2023-09-28,5,2023-09-18,2023-09-30,873,12.0,20,-8.0,-4
319,2023-10-04,5,2023-10-01,2023-10-31,925,93.0,5,88.0,4
319,2023-10-05,3,2023-10-01,2023-10-31,925,93.0,8,85.0,4
319,2023-10-06,11,2023-10-01,2023-10-31,925,93.0,19,74.0,3
319,2023-10-07,0,2023-10-01,2023-10-31,925,93.0,19,74.0,4
319,2023-10-08,0,2023-10-01,2023-10-31,925,93.0,19,74.0,4
319,2023-10-09,5,2023-10-01,2023-10-31,925,93.0,24,69.0,4
319,2023-10-10,10,2023-10-01,2023-10-31,925,93.0,34,59.0,3
319,2023-10-11,13,2023-10-01,2023-10-31,925,93.0,47,46.0,3
319,2023-10-12,13,2023-10-01,2023-10-31,925,93.0,60,33.0,2
320,2023-09-21,233,2023-09-21,2023-09-27,874,4895.0,233,4662.0,777
320,2023-09-22,415,2023-09-21,2023-09-27,874,4895.0,648,4247.0,850
320,2023-09-23,554,2023-09-21,2023-09-27,874,4895.0,1202,3693.0,924
320,2023-09-24,889,2023-09-21,2023-09-27,874,4895.0,2091,2804.0,935
320,2023-09-25,945,2023-09-21,2023-09-27,874,4895.0,3036,1859.0,930
321,2023-09-21,19,2023-09-14,2023-09-30,875,3219.0,19,3200.0,356
321,2023-09-22,37,2023-09-14,2023-09-30,875,3219.0,56,3163.0,396
321,2023-09-23,29,2023-09-14,2023-09-30,875,3219.0,85,3134.0,448
321,2023-09-24,34,2023-09-14,2023-09-30,875,3219.0,119,3100.0,517
321,2023-09-25,30,2023-09-14,2023-09-30,875,3219.0,149,3070.0,614
321,2023-09-26,34,2023-09-14,2023-09-30,875,3219.0,183,3036.0,759
321,2023-09-27,26,2023-09-14,2023-09-30,875,3219.0,209,3010.0,1004
321,2023-09-28,26,2023-09-14,2023-09-30,875,3219.0,235,2984.0,1492
321,2023-10-04,77,2023-10-01,2023-10-31,906,8646.0,77,8569.0,318
321,2023-10-05,98,2023-10-01,2023-10-31,906,8646.0,175,8471.0,326
321,2023-10-06,173,2023-10-01,2023-10-31,906,8646.0,348,8298.0,332
321,2023-10-07,536,2023-10-01,2023-10-31,906,8646.0,884,7762.0,324
321,2023-10-08,506,2023-10-01,2023-10-31,906,8646.0,1390,7256.0,316
321,2023-10-09,427,2023-10-01,2023-10-31,906,8646.0,1817,6829.0,311
321,2023-10-10,273,2023-10-01,2023-10-31,906,8646.0,2090,6556.0,313
321,2023-10-11,246,2023-10-01,2023-10-31,906,8646.0,2336,6310.0,316
321,2023-10-12,332,2023-10-01,2023-10-31,906,8646.0,2668,5978.0,315
322,2023-09-22,116,2023-09-10,2023-09-30,876,8429.0,116,8313.0,1040
322,2023-09-23,165,2023-09-10,2023-09-30,876,8429.0,281,8148.0,1164
322,2023-09-24,165,2023-09-10,2023-09-30,876,8429.0,446,7983.0,1331
